scenario,period_scenario,mode,simulation_time,intersection_id,edge_id,vehicles,queue,waiting_time,speed_kmh,traffic_flow,congestion,signal_phase,phase_state
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,602.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,304334916#4,4,4,13.0,0.0,0,MEDIUM,5,rrrrrryyygggrrrrrrrrrrrryyyygg
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,602.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,262683844#4,0,0,0.0,40.0,0,LOW,5,rrrrrryyygggrrrrrrrrrrrryyyygg
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,602.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,27116790#3,0,0,0.0,100.01,0,LOW,5,rrrrrryyygggrrrrrrrrrrrryyyygg
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,602.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,372646899#12,6,6,9.67,0.0,0,MEDIUM,5,rrrrrryyygggrrrrrrrrrrrryyyygg
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,602.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,27117517#9,2,1,53.0,2.81,0,SEVERE,5,rrrrrryyygggrrrrrrrrrrrryyyygg
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,602.0,joinedS_2705384848_3138462214,-1274948100,0,0,0.0,79.99,0,LOW,2,rrrrrrGGGrrrGGGrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,602.0,joinedS_2705384848_3138462214,27168100#6,0,0,0.0,79.99,0,LOW,2,rrrrrrGGGrrrGGGrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,602.0,joinedS_2705384848_3138462214,304646598#0,0,0,0.0,79.99,0,LOW,2,rrrrrrGGGrrrGGGrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,602.0,joinedS_2705384848_3138462214,-1305352759#0,0,0,0.0,50.0,0,LOW,2,rrrrrrGGGrrrGGGrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,602.0,joinedS_2705384848_3138462214,1274942164,0,0,0.0,79.99,0,LOW,2,rrrrrrGGGrrrGGGrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,602.0,joinedS_2705384848_3138462214,1274948100,0,0,0.0,79.99,0,LOW,2,rrrrrrGGGrrrGGGrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,603.0,cluster_2683490405_298938456,1212699691#3,0,0,0.0,100.01,0,LOW,1,yyyyyyyrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,603.0,cluster_2683490405_298938456,372646899#19,0,0,0.0,100.01,0,LOW,1,yyyyyyyrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,603.0,cluster_2683490405_298938456,304646594#1,0,0,0.0,79.99,0,LOW,1,yyyyyyyrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,603.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,304334916#4,4,4,14.0,0.0,0,MEDIUM,5,rrrrrryyygggrrrrrrrrrrrryyyygg
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,603.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,262683844#4,0,0,0.0,40.0,0,LOW,5,rrrrrryyygggrrrrrrrrrrrryyyygg
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,603.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,27116790#3,0,0,0.0,100.01,0,LOW,5,rrrrrryyygggrrrrrrrrrrrryyyygg
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,603.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,372646899#12,6,6,10.67,0.0,0,MEDIUM,5,rrrrrryyygggrrrrrrrrrrrryyyygg
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,603.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,27117517#9,2,1,53.5,6.66,0,SEVERE,5,rrrrrryyygggrrrrrrrrrrrryyyygg
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,603.0,joinedS_2705384848_3138462214,-1274948100,0,0,0.0,79.99,0,LOW,2,rrrrrrGGGrrrGGGrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,603.0,joinedS_2705384848_3138462214,27168100#6,0,0,0.0,79.99,0,LOW,2,rrrrrrGGGrrrGGGrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,603.0,joinedS_2705384848_3138462214,304646598#0,0,0,0.0,79.99,0,LOW,2,rrrrrrGGGrrrGGGrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,603.0,joinedS_2705384848_3138462214,-1305352759#0,0,0,0.0,50.0,0,LOW,2,rrrrrrGGGrrrGGGrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,603.0,joinedS_2705384848_3138462214,1274942164,0,0,0.0,79.99,0,LOW,2,rrrrrrGGGrrrGGGrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,603.0,joinedS_2705384848_3138462214,1274948100,0,0,0.0,79.99,0,LOW,2,rrrrrrGGGrrrGGGrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,604.0,cluster_2683490405_298938456,1212699691#3,1,0,0.0,70.13,1,LOW,1,yyyyyyyrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,604.0,cluster_2683490405_298938456,372646899#19,0,0,0.0,100.01,0,LOW,1,yyyyyyyrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,604.0,cluster_2683490405_298938456,304646594#1,0,0,0.0,79.99,0,LOW,1,yyyyyyyrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,604.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,304334916#4,4,4,15.0,0.0,0,MEDIUM,5,rrrrrryyygggrrrrrrrrrrrryyyygg
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,604.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,262683844#4,0,0,0.0,40.0,0,LOW,5,rrrrrryyygggrrrrrrrrrrrryyyygg
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,604.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,27116790#3,0,0,0.0,100.01,0,LOW,5,rrrrrryyygggrrrrrrrrrrrryyyygg
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,604.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,372646899#12,6,6,11.67,0.0,0,MEDIUM,5,rrrrrryyygggrrrrrrrrrrrryyyygg
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,604.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,27117517#9,2,1,54.0,11.95,0,SEVERE,5,rrrrrryyygggrrrrrrrrrrrryyyygg
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,604.0,joinedS_2705384848_3138462214,-1274948100,0,0,0.0,79.99,0,LOW,2,rrrrrrGGGrrrGGGrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,604.0,joinedS_2705384848_3138462214,27168100#6,0,0,0.0,79.99,0,LOW,2,rrrrrrGGGrrrGGGrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,604.0,joinedS_2705384848_3138462214,304646598#0,0,0,0.0,79.99,0,LOW,2,rrrrrrGGGrrrGGGrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,604.0,joinedS_2705384848_3138462214,-1305352759#0,0,0,0.0,50.0,0,LOW,2,rrrrrrGGGrrrGGGrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,604.0,joinedS_2705384848_3138462214,1274942164,0,0,0.0,79.99,0,LOW,2,rrrrrrGGGrrrGGGrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,604.0,joinedS_2705384848_3138462214,1274948100,0,0,0.0,79.99,0,LOW,2,rrrrrrGGGrrrGGGrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,605.0,cluster_2683490405_298938456,1212699691#3,1,0,0.0,62.03,0,LOW,1,yyyyyyyrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,605.0,cluster_2683490405_298938456,372646899#19,0,0,0.0,100.01,0,LOW,1,yyyyyyyrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,605.0,cluster_2683490405_298938456,304646594#1,0,0,0.0,79.99,0,LOW,1,yyyyyyyrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,605.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,304334916#4,4,2,7.25,1.4,0,LOW,0,GGGrrrrrrrrrrrrrrrGGGGrrrrrrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,605.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,262683844#4,0,0,0.0,40.0,0,LOW,0,GGGrrrrrrrrrrrrrrrGGGGrrrrrrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,605.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,27116790#3,1,0,0.0,77.83,1,LOW,0,GGGrrrrrrrrrrrrrrrGGGGrrrrrrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,605.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,372646899#12,5,4,8.4,0.54,-1,MEDIUM,0,GGGrrrrrrrrrrrrrrrGGGGrrrrrrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,605.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,27117517#9,2,1,54.5,11.05,0,SEVERE,0,GGGrrrrrrrrrrrrrrrGGGGrrrrrrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,605.0,joinedS_2705384848_3138462214,-1274948100,0,0,0.0,79.99,0,LOW,2,rrrrrrGGGrrrGGGrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,605.0,joinedS_2705384848_3138462214,27168100#6,0,0,0.0,79.99,0,LOW,2,rrrrrrGGGrrrGGGrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,605.0,joinedS_2705384848_3138462214,304646598#0,0,0,0.0,79.99,0,LOW,2,rrrrrrGGGrrrGGGrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,605.0,joinedS_2705384848_3138462214,-1305352759#0,0,0,0.0,50.0,0,LOW,2,rrrrrrGGGrrrGGGrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,605.0,joinedS_2705384848_3138462214,1274942164,0,0,0.0,79.99,0,LOW,2,rrrrrrGGGrrrGGGrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,605.0,joinedS_2705384848_3138462214,1274948100,0,0,0.0,79.99,0,LOW,2,rrrrrrGGGrrrGGGrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,606.0,cluster_2683490405_298938456,1212699691#3,1,0,0.0,53.93,0,LOW,1,yyyyyyyrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,606.0,cluster_2683490405_298938456,372646899#19,0,0,0.0,100.01,0,LOW,1,yyyyyyyrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,606.0,cluster_2683490405_298938456,304646594#1,1,0,0.0,79.27,1,LOW,1,yyyyyyyrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,606.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,304334916#4,4,1,0.25,1.19,0,LOW,0,GGGrrrrrrrrrrrrrrrGGGGrrrrrrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,606.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,262683844#4,0,0,0.0,40.0,0,LOW,0,GGGrrrrrrrrrrrrrrrGGGGrrrrrrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,606.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,27116790#3,1,0,0.0,69.77,0,LOW,0,GGGrrrrrrrrrrrrrrrGGGGrrrrrrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,606.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,372646899#12,5,2,4.2,1.55,0,LOW,0,GGGrrrrrrrrrrrrrrrGGGGrrrrrrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,606.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,27117517#9,2,1,55.0,9.18,0,SEVERE,0,GGGrrrrrrrrrrrrrrrGGGGrrrrrrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,606.0,joinedS_2705384848_3138462214,-1274948100,0,0,0.0,79.99,0,LOW,2,rrrrrrGGGrrrGGGrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,606.0,joinedS_2705384848_3138462214,27168100#6,0,0,0.0,79.99,0,LOW,2,rrrrrrGGGrrrGGGrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,606.0,joinedS_2705384848_3138462214,304646598#0,0,0,0.0,79.99,0,LOW,2,rrrrrrGGGrrrGGGrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,606.0,joinedS_2705384848_3138462214,-1305352759#0,0,0,0.0,50.0,0,LOW,2,rrrrrrGGGrrrGGGrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,606.0,joinedS_2705384848_3138462214,1274942164,0,0,0.0,79.99,0,LOW,2,rrrrrrGGGrrrGGGrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,606.0,joinedS_2705384848_3138462214,1274948100,0,0,0.0,79.99,0,LOW,2,rrrrrrGGGrrrGGGrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,607.0,cluster_2683490405_298938456,1212699691#3,1,0,0.0,50.44,0,LOW,1,yyyyyyyrrr
CHATRAPATI_RING_ROAD,NORMAL,ADAPTIVE,607.0,cluster_2683490405_298938456,372646899#19,0,0,0.0,100.01,0,LOW,1,yyyyyyyrrr
