scenario,period_scenario,mode,simulation_time,intersection_id,edge_id,vehicles,queue,waiting_time,speed,speed_kmh,traffic_flow,congestion,signal_phase,phase_state,phase_remaining
CHATRAPATI_RING_ROAD,EVENING,FIXED,53.0,joinedS_2705384848_3138462214,-1274948100,0,0,0.0,22.22,79.99,0,LOW,2,rrrrrrGGGrrrGGGrrr,2.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,53.0,joinedS_2705384848_3138462214,27168100#6,0,0,0.0,22.22,79.99,0,LOW,2,rrrrrrGGGrrrGGGrrr,2.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,53.0,joinedS_2705384848_3138462214,304646598#0,0,0,0.0,22.22,79.99,0,LOW,2,rrrrrrGGGrrrGGGrrr,2.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,53.0,joinedS_2705384848_3138462214,-1305352759#0,0,0,0.0,13.89,50.0,0,LOW,2,rrrrrrGGGrrrGGGrrr,2.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,53.0,joinedS_2705384848_3138462214,1274942164,0,0,0.0,22.22,79.99,0,LOW,2,rrrrrrGGGrrrGGGrrr,2.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,53.0,joinedS_2705384848_3138462214,1274948100,0,0,0.0,22.22,79.99,0,LOW,2,rrrrrrGGGrrrGGGrrr,2.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,54.0,cluster_2683490405_298938456,1212699691#3,0,0,0.0,27.78,100.01,0,LOW,1,yyyyyyyrrr,0.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,54.0,cluster_2683490405_298938456,372646899#19,0,0,0.0,27.78,100.01,0,LOW,1,yyyyyyyrrr,0.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,54.0,cluster_2683490405_298938456,304646594#1,0,0,0.0,22.22,79.99,0,LOW,1,yyyyyyyrrr,0.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,54.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,304334916#4,0,0,0.0,27.78,100.01,0,LOW,6,rrrrrrrrrGGGrrrrrrrrrrrrrrrrGG,0.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,54.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,262683844#4,0,0,0.0,11.11,40.0,0,LOW,6,rrrrrrrrrGGGrrrrrrrrrrrrrrrrGG,0.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,54.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,27116790#3,0,0,0.0,27.78,100.01,0,LOW,6,rrrrrrrrrGGGrrrrrrrrrrrrrrrrGG,0.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,54.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,372646899#12,0,0,0.0,27.78,100.01,0,LOW,6,rrrrrrrrrGGGrrrrrrrrrrrrrrrrGG,0.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,54.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,27117517#9,0,0,0.0,11.11,40.0,0,LOW,6,rrrrrrrrrGGGrrrrrrrrrrrrrrrrGG,0.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,54.0,joinedS_2705384848_3138462214,-1274948100,0,0,0.0,22.22,79.99,0,LOW,2,rrrrrrGGGrrrGGGrrr,1.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,54.0,joinedS_2705384848_3138462214,27168100#6,0,0,0.0,22.22,79.99,0,LOW,2,rrrrrrGGGrrrGGGrrr,1.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,54.0,joinedS_2705384848_3138462214,304646598#0,0,0,0.0,22.22,79.99,0,LOW,2,rrrrrrGGGrrrGGGrrr,1.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,54.0,joinedS_2705384848_3138462214,-1305352759#0,0,0,0.0,13.89,50.0,0,LOW,2,rrrrrrGGGrrrGGGrrr,1.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,54.0,joinedS_2705384848_3138462214,1274942164,0,0,0.0,22.22,79.99,0,LOW,2,rrrrrrGGGrrrGGGrrr,1.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,54.0,joinedS_2705384848_3138462214,1274948100,0,0,0.0,22.22,79.99,0,LOW,2,rrrrrrGGGrrrGGGrrr,1.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,55.0,cluster_2683490405_298938456,1212699691#3,0,0,0.0,27.78,100.01,0,LOW,2,rrrrrrrGGG,9.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,55.0,cluster_2683490405_298938456,372646899#19,0,0,0.0,27.78,100.01,0,LOW,2,rrrrrrrGGG,9.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,55.0,cluster_2683490405_298938456,304646594#1,0,0,0.0,22.22,79.99,0,LOW,2,rrrrrrrGGG,9.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,55.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,304334916#4,0,0,0.0,27.78,100.01,0,LOW,7,rrrrrrrrryyyrrrrrrrrrrrrrrrryy,5.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,55.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,262683844#4,0,0,0.0,11.11,40.0,0,LOW,7,rrrrrrrrryyyrrrrrrrrrrrrrrrryy,5.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,55.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,27116790#3,0,0,0.0,27.78,100.01,0,LOW,7,rrrrrrrrryyyrrrrrrrrrrrrrrrryy,5.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,55.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,372646899#12,0,0,0.0,27.78,100.01,0,LOW,7,rrrrrrrrryyyrrrrrrrrrrrrrrrryy,5.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,55.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,27117517#9,0,0,0.0,11.11,40.0,0,LOW,7,rrrrrrrrryyyrrrrrrrrrrrrrrrryy,5.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,55.0,joinedS_2705384848_3138462214,-1274948100,0,0,0.0,22.22,79.99,0,LOW,2,rrrrrrGGGrrrGGGrrr,0.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,55.0,joinedS_2705384848_3138462214,27168100#6,0,0,0.0,22.22,79.99,0,LOW,2,rrrrrrGGGrrrGGGrrr,0.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,55.0,joinedS_2705384848_3138462214,304646598#0,0,0,0.0,22.22,79.99,0,LOW,2,rrrrrrGGGrrrGGGrrr,0.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,55.0,joinedS_2705384848_3138462214,-1305352759#0,0,0,0.0,13.89,50.0,0,LOW,2,rrrrrrGGGrrrGGGrrr,0.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,55.0,joinedS_2705384848_3138462214,1274942164,0,0,0.0,22.22,79.99,0,LOW,2,rrrrrrGGGrrrGGGrrr,0.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,55.0,joinedS_2705384848_3138462214,1274948100,0,0,0.0,22.22,79.99,0,LOW,2,rrrrrrGGGrrrGGGrrr,0.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,56.0,cluster_2683490405_298938456,1212699691#3,0,0,0.0,27.78,100.01,0,LOW,2,rrrrrrrGGG,8.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,56.0,cluster_2683490405_298938456,372646899#19,0,0,0.0,27.78,100.01,0,LOW,2,rrrrrrrGGG,8.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,56.0,cluster_2683490405_298938456,304646594#1,0,0,0.0,22.22,79.99,0,LOW,2,rrrrrrrGGG,8.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,56.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,304334916#4,0,0,0.0,27.78,100.01,0,LOW,7,rrrrrrrrryyyrrrrrrrrrrrrrrrryy,4.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,56.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,262683844#4,0,0,0.0,11.11,40.0,0,LOW,7,rrrrrrrrryyyrrrrrrrrrrrrrrrryy,4.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,56.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,27116790#3,0,0,0.0,27.78,100.01,0,LOW,7,rrrrrrrrryyyrrrrrrrrrrrrrrrryy,4.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,56.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,372646899#12,0,0,0.0,27.78,100.01,0,LOW,7,rrrrrrrrryyyrrrrrrrrrrrrrrrryy,4.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,56.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,27117517#9,0,0,0.0,11.11,40.0,0,LOW,7,rrrrrrrrryyyrrrrrrrrrrrrrrrryy,4.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,56.0,joinedS_2705384848_3138462214,-1274948100,0,0,0.0,22.22,79.99,0,LOW,3,rrrrrryyyrrryyyrrr,4.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,56.0,joinedS_2705384848_3138462214,27168100#6,0,0,0.0,22.22,79.99,0,LOW,3,rrrrrryyyrrryyyrrr,4.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,56.0,joinedS_2705384848_3138462214,304646598#0,0,0,0.0,22.22,79.99,0,LOW,3,rrrrrryyyrrryyyrrr,4.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,56.0,joinedS_2705384848_3138462214,-1305352759#0,0,0,0.0,13.89,50.0,0,LOW,3,rrrrrryyyrrryyyrrr,4.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,56.0,joinedS_2705384848_3138462214,1274942164,0,0,0.0,22.22,79.99,0,LOW,3,rrrrrryyyrrryyyrrr,4.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,56.0,joinedS_2705384848_3138462214,1274948100,0,0,0.0,22.22,79.99,0,LOW,3,rrrrrryyyrrryyyrrr,4.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,57.0,cluster_2683490405_298938456,1212699691#3,0,0,0.0,27.78,100.01,0,LOW,2,rrrrrrrGGG,7.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,57.0,cluster_2683490405_298938456,372646899#19,0,0,0.0,27.78,100.01,0,LOW,2,rrrrrrrGGG,7.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,57.0,cluster_2683490405_298938456,304646594#1,0,0,0.0,22.22,79.99,0,LOW,2,rrrrrrrGGG,7.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,57.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,304334916#4,0,0,0.0,27.78,100.01,0,LOW,7,rrrrrrrrryyyrrrrrrrrrrrrrrrryy,3.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,57.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,262683844#4,0,0,0.0,11.11,40.0,0,LOW,7,rrrrrrrrryyyrrrrrrrrrrrrrrrryy,3.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,57.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,27116790#3,0,0,0.0,27.78,100.01,0,LOW,7,rrrrrrrrryyyrrrrrrrrrrrrrrrryy,3.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,57.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,372646899#12,0,0,0.0,27.78,100.01,0,LOW,7,rrrrrrrrryyyrrrrrrrrrrrrrrrryy,3.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,57.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,27117517#9,0,0,0.0,11.11,40.0,0,LOW,7,rrrrrrrrryyyrrrrrrrrrrrrrrrryy,3.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,57.0,joinedS_2705384848_3138462214,-1274948100,0,0,0.0,22.22,79.99,0,LOW,3,rrrrrryyyrrryyyrrr,3.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,57.0,joinedS_2705384848_3138462214,27168100#6,0,0,0.0,22.22,79.99,0,LOW,3,rrrrrryyyrrryyyrrr,3.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,57.0,joinedS_2705384848_3138462214,304646598#0,0,0,0.0,22.22,79.99,0,LOW,3,rrrrrryyyrrryyyrrr,3.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,57.0,joinedS_2705384848_3138462214,-1305352759#0,0,0,0.0,13.89,50.0,0,LOW,3,rrrrrryyyrrryyyrrr,3.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,57.0,joinedS_2705384848_3138462214,1274942164,0,0,0.0,22.22,79.99,0,LOW,3,rrrrrryyyrrryyyrrr,3.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,57.0,joinedS_2705384848_3138462214,1274948100,0,0,0.0,22.22,79.99,0,LOW,3,rrrrrryyyrrryyyrrr,3.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,58.0,cluster_2683490405_298938456,1212699691#3,0,0,0.0,27.78,100.01,0,LOW,2,rrrrrrrGGG,6.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,58.0,cluster_2683490405_298938456,372646899#19,0,0,0.0,27.78,100.01,0,LOW,2,rrrrrrrGGG,6.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,58.0,cluster_2683490405_298938456,304646594#1,0,0,0.0,22.22,79.99,0,LOW,2,rrrrrrrGGG,6.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,58.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,304334916#4,0,0,0.0,27.78,100.01,0,LOW,7,rrrrrrrrryyyrrrrrrrrrrrrrrrryy,2.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,58.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,262683844#4,0,0,0.0,11.11,40.0,0,LOW,7,rrrrrrrrryyyrrrrrrrrrrrrrrrryy,2.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,58.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,27116790#3,0,0,0.0,27.78,100.01,0,LOW,7,rrrrrrrrryyyrrrrrrrrrrrrrrrryy,2.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,58.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,372646899#12,0,0,0.0,27.78,100.01,0,LOW,7,rrrrrrrrryyyrrrrrrrrrrrrrrrryy,2.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,58.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,27117517#9,0,0,0.0,11.11,40.0,0,LOW,7,rrrrrrrrryyyrrrrrrrrrrrrrrrryy,2.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,58.0,joinedS_2705384848_3138462214,-1274948100,0,0,0.0,22.22,79.99,0,LOW,3,rrrrrryyyrrryyyrrr,2.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,58.0,joinedS_2705384848_3138462214,27168100#6,0,0,0.0,22.22,79.99,0,LOW,3,rrrrrryyyrrryyyrrr,2.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,58.0,joinedS_2705384848_3138462214,304646598#0,0,0,0.0,22.22,79.99,0,LOW,3,rrrrrryyyrrryyyrrr,2.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,58.0,joinedS_2705384848_3138462214,-1305352759#0,0,0,0.0,13.89,50.0,0,LOW,3,rrrrrryyyrrryyyrrr,2.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,58.0,joinedS_2705384848_3138462214,1274942164,0,0,0.0,22.22,79.99,0,LOW,3,rrrrrryyyrrryyyrrr,2.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,58.0,joinedS_2705384848_3138462214,1274948100,0,0,0.0,22.22,79.99,0,LOW,3,rrrrrryyyrrryyyrrr,2.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,59.0,cluster_2683490405_298938456,1212699691#3,0,0,0.0,27.78,100.01,0,LOW,2,rrrrrrrGGG,5.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,59.0,cluster_2683490405_298938456,372646899#19,0,0,0.0,27.78,100.01,0,LOW,2,rrrrrrrGGG,5.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,59.0,cluster_2683490405_298938456,304646594#1,0,0,0.0,22.22,79.99,0,LOW,2,rrrrrrrGGG,5.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,59.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,304334916#4,0,0,0.0,27.78,100.01,0,LOW,7,rrrrrrrrryyyrrrrrrrrrrrrrrrryy,1.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,59.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,262683844#4,0,0,0.0,11.11,40.0,0,LOW,7,rrrrrrrrryyyrrrrrrrrrrrrrrrryy,1.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,59.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,27116790#3,0,0,0.0,27.78,100.01,0,LOW,7,rrrrrrrrryyyrrrrrrrrrrrrrrrryy,1.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,59.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,372646899#12,0,0,0.0,27.78,100.01,0,LOW,7,rrrrrrrrryyyrrrrrrrrrrrrrrrryy,1.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,59.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,27117517#9,0,0,0.0,11.11,40.0,0,LOW,7,rrrrrrrrryyyrrrrrrrrrrrrrrrryy,1.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,59.0,joinedS_2705384848_3138462214,-1274948100,0,0,0.0,22.22,79.99,0,LOW,3,rrrrrryyyrrryyyrrr,1.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,59.0,joinedS_2705384848_3138462214,27168100#6,0,0,0.0,22.22,79.99,0,LOW,3,rrrrrryyyrrryyyrrr,1.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,59.0,joinedS_2705384848_3138462214,304646598#0,0,0,0.0,22.22,79.99,0,LOW,3,rrrrrryyyrrryyyrrr,1.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,59.0,joinedS_2705384848_3138462214,-1305352759#0,0,0,0.0,13.89,50.0,0,LOW,3,rrrrrryyyrrryyyrrr,1.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,59.0,joinedS_2705384848_3138462214,1274942164,0,0,0.0,22.22,79.99,0,LOW,3,rrrrrryyyrrryyyrrr,1.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,59.0,joinedS_2705384848_3138462214,1274948100,0,0,0.0,22.22,79.99,0,LOW,3,rrrrrryyyrrryyyrrr,1.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,60.0,cluster_2683490405_298938456,1212699691#3,0,0,0.0,27.78,100.01,0,LOW,2,rrrrrrrGGG,4.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,60.0,cluster_2683490405_298938456,372646899#19,0,0,0.0,27.78,100.01,0,LOW,2,rrrrrrrGGG,4.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,60.0,cluster_2683490405_298938456,304646594#1,0,0,0.0,22.22,79.99,0,LOW,2,rrrrrrrGGG,4.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,60.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,304334916#4,0,0,0.0,27.78,100.01,0,LOW,7,rrrrrrrrryyyrrrrrrrrrrrrrrrryy,0.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,60.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,262683844#4,0,0,0.0,11.11,40.0,0,LOW,7,rrrrrrrrryyyrrrrrrrrrrrrrrrryy,0.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,60.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,27116790#3,0,0,0.0,27.78,100.01,0,LOW,7,rrrrrrrrryyyrrrrrrrrrrrrrrrryy,0.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,60.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,372646899#12,0,0,0.0,27.78,100.01,0,LOW,7,rrrrrrrrryyyrrrrrrrrrrrrrrrryy,0.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,60.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,27117517#9,0,0,0.0,11.11,40.0,0,LOW,7,rrrrrrrrryyyrrrrrrrrrrrrrrrryy,0.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,60.0,joinedS_2705384848_3138462214,-1274948100,0,0,0.0,22.22,79.99,0,LOW,3,rrrrrryyyrrryyyrrr,0.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,60.0,joinedS_2705384848_3138462214,27168100#6,0,0,0.0,22.22,79.99,0,LOW,3,rrrrrryyyrrryyyrrr,0.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,60.0,joinedS_2705384848_3138462214,304646598#0,0,0,0.0,22.22,79.99,0,LOW,3,rrrrrryyyrrryyyrrr,0.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,60.0,joinedS_2705384848_3138462214,-1305352759#0,0,0,0.0,13.89,50.0,0,LOW,3,rrrrrryyyrrryyyrrr,0.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,60.0,joinedS_2705384848_3138462214,1274942164,0,0,0.0,22.22,79.99,0,LOW,3,rrrrrryyyrrryyyrrr,0.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,60.0,joinedS_2705384848_3138462214,1274948100,0,0,0.0,22.22,79.99,0,LOW,3,rrrrrryyyrrryyyrrr,0.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,61.0,cluster_2683490405_298938456,1212699691#3,0,0,0.0,27.78,100.01,0,LOW,2,rrrrrrrGGG,3.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,61.0,cluster_2683490405_298938456,372646899#19,1,0,0.0,22.36,80.5,1,LOW,2,rrrrrrrGGG,3.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,61.0,cluster_2683490405_298938456,304646594#1,0,0,0.0,22.22,79.99,0,LOW,2,rrrrrrrGGG,3.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,61.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,304334916#4,0,0,0.0,27.78,100.01,0,LOW,8,rrrrrrrrrrrrGGGGGgGrrrrrrrrrrr,12.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,61.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,262683844#4,0,0,0.0,11.11,40.0,0,LOW,8,rrrrrrrrrrrrGGGGGgGrrrrrrrrrrr,12.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,61.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,27116790#3,0,0,0.0,27.78,100.01,0,LOW,8,rrrrrrrrrrrrGGGGGgGrrrrrrrrrrr,12.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,61.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,372646899#12,0,0,0.0,27.78,100.01,0,LOW,8,rrrrrrrrrrrrGGGGGgGrrrrrrrrrrr,12.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,61.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,27117517#9,0,0,0.0,11.11,40.0,0,LOW,8,rrrrrrrrrrrrGGGGGgGrrrrrrrrrrr,12.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,61.0,joinedS_2705384848_3138462214,-1274948100,0,0,0.0,22.22,79.99,0,LOW,0,GggGGgrrrGGgrrrGgg,9.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,61.0,joinedS_2705384848_3138462214,27168100#6,0,0,0.0,22.22,79.99,0,LOW,0,GggGGgrrrGGgrrrGgg,9.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,61.0,joinedS_2705384848_3138462214,304646598#0,0,0,0.0,22.22,79.99,0,LOW,0,GggGGgrrrGGgrrrGgg,9.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,61.0,joinedS_2705384848_3138462214,-1305352759#0,0,0,0.0,13.89,50.0,0,LOW,0,GggGGgrrrGGgrrrGgg,9.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,61.0,joinedS_2705384848_3138462214,1274942164,0,0,0.0,22.22,79.99,0,LOW,0,GggGGgrrrGGgrrrGgg,9.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,61.0,joinedS_2705384848_3138462214,1274948100,0,0,0.0,22.22,79.99,0,LOW,0,GggGGgrrrGGgrrrGgg,9.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,62.0,cluster_2683490405_298938456,1212699691#3,0,0,0.0,27.78,100.01,0,LOW,2,rrrrrrrGGG,2.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,62.0,cluster_2683490405_298938456,372646899#19,1,0,0.0,22.83,82.19,0,LOW,2,rrrrrrrGGG,2.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,62.0,cluster_2683490405_298938456,304646594#1,1,0,0.0,6.7,24.12,1,LOW,2,rrrrrrrGGG,2.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,62.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,304334916#4,0,0,0.0,27.78,100.01,0,LOW,8,rrrrrrrrrrrrGGGGGgGrrrrrrrrrrr,11.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,62.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,262683844#4,0,0,0.0,11.11,40.0,0,LOW,8,rrrrrrrrrrrrGGGGGgGrrrrrrrrrrr,11.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,62.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,27116790#3,0,0,0.0,27.78,100.01,0,LOW,8,rrrrrrrrrrrrGGGGGgGrrrrrrrrrrr,11.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,62.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,372646899#12,0,0,0.0,27.78,100.01,0,LOW,8,rrrrrrrrrrrrGGGGGgGrrrrrrrrrrr,11.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,62.0,cluster_2683490416_2683507646_2683507647_2684658305_#2more,27117517#9,0,0,0.0,11.11,40.0,0,LOW,8,rrrrrrrrrrrrGGGGGgGrrrrrrrrrrr,11.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,62.0,joinedS_2705384848_3138462214,-1274948100,0,0,0.0,22.22,79.99,0,LOW,0,GggGGgrrrGGgrrrGgg,8.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,62.0,joinedS_2705384848_3138462214,27168100#6,0,0,0.0,22.22,79.99,0,LOW,0,GggGGgrrrGGgrrrGgg,8.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,62.0,joinedS_2705384848_3138462214,304646598#0,0,0,0.0,22.22,79.99,0,LOW,0,GggGGgrrrGGgrrrGgg,8.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,62.0,joinedS_2705384848_3138462214,-1305352759#0,0,0,0.0,13.89,50.0,0,LOW,0,GggGGgrrrGGgrrrGgg,8.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,62.0,joinedS_2705384848_3138462214,1274942164,0,0,0.0,22.22,79.99,0,LOW,0,GggGGgrrrGGgrrrGgg,8.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,62.0,joinedS_2705384848_3138462214,1274948100,0,0,0.0,22.22,79.99,0,LOW,0,GggGGgrrrGGgrrrGgg,8.0
CHATRAPATI_RING_ROAD,EVENING,FIXED,63.0,cluster_2683490405_298938456,1212699691#3,0,0,0.0,27.78,100.01,0,LOW,2,rrrrrrrGGG,1.0
